Calendar Year,ACARA SML ID,Location AGE ID,School AGE ID,School Name,Suburb,State,Postcode,School Sector,School Type,Campus Type,Rolled Reporting Description,School URL,Governing Body,Governing Body URL,Year Range,Geolocation,ICSEA,ICSEA Percentile,Bottom SEA Quarter (%),Lower Middle SEA Quarter (%),Upper Middle SEA Quarter (%),Top SEA Quarter (%),Teaching Staff,Full Time Equivalent Teaching Staff,Non-Teaching Staff,Full Time Equivalent Non-Teaching Staff,Total Enrolments,Girls Enrolments,Boys Enrolments,Full Time Equivalent Enrolments,Indigenous Enrolments (%),Language Background Other Than English - Yes (%),Language Background Other Than English - No (%),Language Background Other Than English - Not Stated (%),Latitude,Longitude
2024,48234,55208.0,15208.0,Halls Creek District High School,Halls Creek,WA,6770,Government,Combined,School Single Entity,Individual Reporting,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=4145,Department of Education Western Australia,https://www.education.wa.edu.au/,K-12,Very Remote,704.0,1.0,75.0,15.0,8.0,2.0,36.0,36.0,31.0,28.7,314.0,149.0,165.0,307.6,93.0,92.0,2.0,6.0,-18.22514988,127.6690501
2024,48235,54914.0,14914.0,Australind Senior High School,Australind,WA,6233,Government,Secondary,School Single Entity,Individual Reporting,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=4146,Department of Education Western Australia,https://www.education.wa.edu.au/,7-12,Inner Regional,969.0,33.0,46.0,33.0,17.0,5.0,86.0,75.9,64.0,52.1,1112.0,520.0,592.0,1112.0,8.0,8.0,56.0,36.0,-33.2767,115.728
2024,48237,54645.0,14645.0,Coodanup College,Mandurah,WA,6210,Government,Secondary,School Single Entity,Individual Reporting,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=4148,Department of Education Western Australia,https://www.education.wa.edu.au/,7-12,Major Cities,914.0,13.0,58.0,29.0,11.0,3.0,61.0,55.7,74.0,63.9,817.0,395.0,422.0,817.0,25.0,8.0,92.0,1.0,-32.54705,115.75048
2024,48238,55197.0,15197.0,Fitzroy Valley District High School,Fitzroy Crossing,WA,6765,Government,Combined,School Single Entity,Individual Reporting,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=4149,Department of Education Western Australia,https://www.education.wa.edu.au/,K-12,Very Remote,708.0,1.0,74.0,17.0,7.0,2.0,33.0,31.0,21.0,16.7,217.0,106.0,111.0,207.0,92.0,91.0,9.0,0.0,-18.17097,125.57033
2024,48239,55226.0,15226.0,Lakeland Senior High School,South Lake,WA,6164,Government,Secondary,School Single Entity,Individual Reporting,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=4150,Department of Education Western Australia,https://www.education.wa.edu.au/,7-12,Major Cities,947.0,23.0,50.0,28.0,15.0,7.0,56.0,51.8,39.0,33.3,569.0,271.0,298.0,568.6,17.0,28.0,35.0,37.0,-32.1085043,115.8464848
2024,48240,55231.0,15231.0,Leonora District High School,Leonora,WA,6438,Government,Combined,School Single Entity,Individual Reporting,https://leonoradhs.wa.edu.au/,Department of Education Western Australia,https://www.education.wa.edu.au/,K-12,Very Remote,738.0,2.0,77.0,16.0,5.0,2.0,11.0,11.0,8.0,7.2,95.0,47.0,48.0,91.4,67.0,74.0,22.0,3.0,-28.88472222,121.3325
2024,48241,55172.0,15172.0,Christmas Island District High School,Christmas Island,WA,6798,Government,Combined,School Single Entity,Individual Reporting,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=4152,Department of Education Western Australia,https://www.education.wa.edu.au/,K-12,Very Remote,991.0,42.0,25.0,38.0,24.0,13.0,34.0,32.1,11.0,8.4,250.0,120.0,130.0,246.4,0.0,71.0,28.0,0.0,-10.4352,105.6686
2024,48242,54934.0,14934.0,Belridge Secondary College,Beldon,WA,6027,Government,Secondary,School Single Entity,Individual Reporting,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=4153,Department of Education Western Australia,https://www.education.wa.edu.au/,7-12,Major Cities,1013.0,53.0,29.0,36.0,25.0,10.0,73.0,70.0,23.0,20.3,967.0,457.0,510.0,967.0,3.0,12.0,2.0,86.0,-31.76989045,115.7631461
2024,48243,54925.0,14925.0,Jurien Bay District High School,Jurien Bay,WA,6516,Government,Combined,School Single Entity,Individual Reporting,https://www.jdhs.wa.edu.au/,Department of Education Western Australia,https://www.education.wa.edu.au/,K-12,Outer Regional,956.0,27.0,47.0,32.0,15.0,5.0,32.0,27.8,27.0,15.9,357.0,161.0,196.0,348.6,7.0,7.0,78.0,15.0,-30.30654973,115.0403465
2024,48244,55176.0,15176.0,Cocos Islands District High School,Cocos Island,WA,6799,Government,Combined,School Head Campus,Rolled Reporting,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=4157,Department of Education Western Australia,https://www.education.wa.edu.au/,K-10,Very Remote,1002.0,48.0,25.0,29.0,21.0,24.0,20.0,18.8,1.0,1.0,120.0,64.0,56.0,116.8,0.0,70.0,30.0,0.0,-12.188,96.8288
2024,48245,54647.0,14647.0,Ballajura Community College,Ballajura,WA,6066,Government,Secondary,School Single Entity,Individual Reporting,https://www.bcc.wa.edu.au,Department of Education Western Australia,https://www.education.wa.edu.au/,7-12,Major Cities,969.0,33.0,45.0,30.0,18.0,7.0,73.0,70.0,50.0,42.7,999.0,467.0,532.0,999.0,6.0,50.0,50.0,0.0,-31.84412819,115.8915791
2024,48246,55354.0,15354.0,Warnbro Community High School,Warnbro,WA,6169,Government,Secondary,School Single Entity,Individual Reporting,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=4159,Department of Education Western Australia,https://www.education.wa.edu.au/,7-12,Major Cities,935.0,19.0,60.0,28.0,10.0,2.0,62.0,60.0,45.0,37.0,831.0,377.0,454.0,831.0,10.0,13.0,86.0,1.0,-32.34428482,115.7575855
2024,48247,55841.0,15841.0,Clarkson Community High School,Clarkson,WA,6030,Government,Secondary,School Single Entity,Individual Reporting,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=4160,Department of Education Western Australia,https://www.education.wa.edu.au/,7-12,Major Cities,928.0,17.0,57.0,27.0,13.0,3.0,31.0,29.4,25.0,20.6,359.0,154.0,205.0,359.0,16.0,14.0,4.0,82.0,-31.67696876,115.7253623
2024,48248,57553.0,17553.0,Eaton Community College,Eaton,WA,6232,Government,Secondary,School Single Entity,Individual Reporting,https://www.eatoncc.wa.edu.au; http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=4161,Department of Education Western Australia,https://www.education.wa.edu.au/,7-12,Inner Regional,953.0,26.0,51.0,32.0,14.0,3.0,48.0,44.6,41.0,34.8,462.0,224.0,238.0,461.2,10.0,6.0,50.0,44.0,-33.31841654,115.7221697
2024,48249,57677.0,17677.0,Halls Head College,Halls Head,WA,6210,Government,Secondary,School Single Entity,Individual Reporting,https://hallsheadcollege.wa.edu.au/,Department of Education Western Australia,https://www.education.wa.edu.au/,7-12,Major Cities,975.0,35.0,45.0,32.0,17.0,6.0,90.0,83.9,46.0,40.5,1367.0,657.0,710.0,1367.0,5.0,9.0,51.0,40.0,-32.55524,115.69274
2024,48250,57684.0,17684.0,Shenton College,Shenton Park,WA,6008,Government,Secondary,School Single Entity,Individual Reporting,https://www.shenton.wa.edu.au/,Department of Education Western Australia,https://www.education.wa.edu.au/,7-12,Major Cities,1161.0,97.0,3.0,9.0,24.0,65.0,202.0,186.8,92.0,73.9,2816.0,1279.0,1537.0,2815.5,1.0,32.0,62.0,6.0,-31.95766981,115.8039824
2024,48251,64734.0,24734.0,Cannington Community College,Cannington,WA,6107,Government,Combined,School Single Entity,Individual Reporting,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=4169,Department of Education Western Australia,https://www.education.wa.edu.au/,K-10,Major Cities,978.0,37.0,39.0,29.0,22.0,10.0,64.0,57.2,40.0,35.4,836.0,393.0,443.0,820.0,8.0,65.0,8.0,27.0,-32.01364,115.93613
2024,48252,57853.0,17853.0,Kinross College,Kinross,WA,6028,Government,Secondary,School Single Entity,Individual Reporting,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=4172,Department of Education Western Australia,https://www.education.wa.edu.au/,7-11,Major Cities,1030.0,60.0,22.0,35.0,28.0,15.0,57.0,54.5,39.0,33.9,893.0,404.0,489.0,893.0,3.0,12.0,6.0,83.0,-31.71816,115.73384
2024,48253,52677.0,12677.0,Kalbarri District High School,Kalbarri,WA,6536,Government,Combined,School Single Entity,Individual Reporting,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=4173,Department of Education Western Australia,https://www.education.wa.edu.au/,K-12,Remote,977.0,37.0,32.0,33.0,23.0,12.0,20.0,17.7,23.0,13.0,198.0,94.0,104.0,193.6,11.0,7.0,55.0,38.0,-27.71251,114.16368
2024,48254,57792.0,17792.0,Canning Vale College,Canning Vale,WA,6155,Government,Secondary,School Single Entity,Individual Reporting,http://www.cvc.wa.edu.au,Department of Education Western Australia,https://www.education.wa.edu.au/,7-12,Major Cities,1037.0,63.0,23.0,31.0,28.0,19.0,101.0,88.0,59.0,50.8,1333.0,663.0,670.0,1333.0,2.0,39.0,60.0,0.0,-32.083105,115.921678
2024,48255,58279.0,18279.0,Comet Bay College,Secret Harbour,WA,6173,Government,Secondary,School Single Entity,Individual Reporting,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=4176,Department of Education Western Australia,https://www.education.wa.edu.au/,7-12,Major Cities,1005.0,49.0,31.0,35.0,24.0,10.0,127.0,118.9,67.0,56.9,1823.0,823.0,1000.0,1823.0,5.0,3.0,96.0,1.0,-32.4157,115.76461
2024,48256,64736.0,24736.0,Ellenbrook Secondary College,Ellenbrook,WA,6069,Government,Secondary,School Single Entity,Individual Reporting,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=4177,Department of Education Western Australia,https://www.education.wa.edu.au/,7-12,Major Cities,971.0,34.0,42.0,33.0,19.0,6.0,101.0,91.6,57.0,46.7,1355.0,654.0,701.0,1355.0,11.0,34.0,61.0,6.0,-31.78551785,115.9656608
2024,48257,64737.0,24737.0,Cape Naturaliste College,Vasse,WA,6280,Government,Secondary,School Single Entity,Individual Reporting,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=4178,Department of Education Western Australia,https://www.education.wa.edu.au/,7-12,Inner Regional,1022.0,57.0,26.0,35.0,26.0,13.0,84.0,75.0,38.0,30.2,1128.0,531.0,597.0,1127.6,2.0,6.0,92.0,2.0,-33.67777777,115.2455556
2024,48258,67067.0,27067.0,Ashdale Secondary College,Darch,WA,6065,Government,Secondary,School Single Entity,Individual Reporting,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=4181,Department of Education Western Australia,https://www.education.wa.edu.au/,7-12,Major Cities,1037.0,63.0,22.0,31.0,30.0,17.0,134.0,126.3,63.0,51.4,1841.0,870.0,971.0,1841.0,1.0,45.0,52.0,3.0,-31.8106629,115.8410161
2024,48259,68497.0,28497.0,Dalyellup College,Dalyellup,WA,6230,Government,Secondary,School Single Entity,Individual Reporting,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=4183,Department of Education Western Australia,https://www.education.wa.edu.au/,7-12,Inner Regional,969.0,33.0,45.0,33.0,17.0,5.0,45.0,43.3,30.0,23.1,611.0,298.0,313.0,609.8,8.0,10.0,43.0,47.0,-33.404996,115.62495
2024,48260,67698.0,27698.0,Atwell College,Atwell,WA,6164,Government,Secondary,School Single Entity,Individual Reporting,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=4184,Department of Education Western Australia,https://www.education.wa.edu.au/,7-12,Major Cities,1005.0,49.0,33.0,35.0,24.0,9.0,82.0,75.3,87.0,68.2,947.0,451.0,496.0,947.0,3.0,22.0,31.0,47.0,-32.14535,115.86312
2024,48261,64014.0,24014.0,Kalgoorlie-Boulder Community High School,Kalgoorlie,WA,6430,Government,Secondary,School Single Entity,Individual Reporting,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=4185,Department of Education Western Australia,https://www.education.wa.edu.au/,7-10,Outer Regional,889.0,9.0,63.0,25.0,9.0,3.0,65.0,64.0,45.0,40.1,866.0,388.0,478.0,866.0,26.0,19.0,31.0,50.0,-30.768035,121.4799335
2024,48262,52530.0,12530.0,Mount Barker Community College,Mount Barker,WA,6324,Government,Combined,School Single Entity,Individual Reporting,http://mountbarkercommunitycollege.wa.edu.au/,Department of Education Western Australia,https://www.education.wa.edu.au/,K-12,Outer Regional,937.0,20.0,52.0,29.0,13.0,6.0,57.0,47.4,41.0,30.4,656.0,310.0,346.0,640.8,14.0,12.0,57.0,30.0,-34.61291409,117.6632127
2024,48263,52655.0,12655.0,Champion Bay Senior High School,Geraldton,WA,6530,Government,Secondary,School Single Entity,Individual Reporting,http://www.championbayshs.wa.edu.au,Department of Education Western Australia,https://www.education.wa.edu.au/,7-12,Outer Regional,913.0,13.0,51.0,30.0,14.0,5.0,64.0,58.2,59.0,47.5,756.0,356.0,400.0,756.0,29.0,14.0,50.0,36.0,-28.794594,114.6328248
2024,48264,52443.0,12443.0,Adam Road Primary School,South Bunbury,WA,6230,Government,Primary,School Single Entity,Individual Reporting,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5001,Department of Education Western Australia,https://www.education.wa.edu.au/,K-6,Inner Regional,940.0,21.0,53.0,29.0,12.0,5.0,28.0,24.6,16.0,13.6,421.0,207.0,214.0,400.6,15.0,18.0,44.0,39.0,-33.359264,115.633682
2024,48265,52534.0,12534.0,Albany Primary School,Albany,WA,6330,Government,Primary,School Single Entity,Individual Reporting,http://albanyprimary.wa.edu.au/,Department of Education Western Australia,https://www.education.wa.edu.au/,K-6,Outer Regional,1041.0,64.0,20.0,30.0,25.0,25.0,29.0,23.8,14.0,9.1,401.0,185.0,216.0,393.0,6.0,12.0,86.0,1.0,-35.01821,117.89063
2024,48266,52436.0,12436.0,Allanson Primary School,Allanson,WA,6225,Government,Primary,School Single Entity,Individual Reporting,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5006,Department of Education Western Australia,https://www.education.wa.edu.au/,K-6,Inner Regional,913.0,13.0,68.0,27.0,5.0,0.0,6.0,4.6,13.0,7.4,83.0,31.0,52.0,79.0,8.0,13.0,43.0,44.0,-33.33584561,116.0986151
2024,48267,52651.0,12651.0,Allendale Primary School,Geraldton,WA,6530,Government,Primary,School Single Entity,Individual Reporting,http://allendaleps.wa.edu.au,Department of Education Western Australia,https://www.education.wa.edu.au/,K-6,Outer Regional,881.0,8.0,62.0,24.0,11.0,4.0,26.0,21.6,32.0,23.3,338.0,169.0,169.0,323.2,34.0,43.0,33.0,23.0,-28.764,114.62326
2024,48268,52437.0,12437.0,Amaroo Primary School,Collie,WA,6225,Government,Primary,School Single Entity,Individual Reporting,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5008,Department of Education Western Australia,https://www.education.wa.edu.au/,K-6,Inner Regional,916.0,14.0,62.0,28.0,8.0,3.0,24.0,18.7,26.0,18.4,341.0,148.0,193.0,324.2,18.0,17.0,79.0,3.0,-33.35149392,116.1497105
2024,48269,52401.0,12401.0,Winterfold Primary School,Beaconsfield,WA,6162,Government,Primary,School Single Entity,Individual Reporting,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5009,Department of Education Western Australia,https://www.education.wa.edu.au/,K-6,Major Cities,1045.0,66.0,17.0,24.0,32.0,27.0,24.0,18.4,15.0,11.3,341.0,163.0,178.0,325.4,11.0,21.0,12.0,67.0,-32.07202,115.77158
2024,48270,52335.0,12335.0,Applecross Primary School,Applecross,WA,6153,Government,Primary,School Single Entity,Individual Reporting,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5010,Department of Education Western Australia,https://www.education.wa.edu.au/,K-6,Major Cities,1156.0,96.0,3.0,9.0,24.0,64.0,44.0,32.7,27.0,16.7,581.0,287.0,294.0,557.4,1.0,52.0,1.0,47.0,-32.01056313,115.8393857
2024,48271,52338.0,12338.0,Ardross Primary School,Ardross,WA,6153,Government,Primary,School Single Entity,Individual Reporting,http://www.ardrossps.wa.edu.au/,Department of Education Western Australia,https://www.education.wa.edu.au/,K-6,Major Cities,1142.0,94.0,3.0,10.0,28.0,59.0,29.0,24.1,20.0,14.0,441.0,215.0,226.0,425.0,2.0,56.0,3.0,41.0,-32.02749,115.83378
2024,48272,50108.0,10108.0,Armadale Primary School,Armadale,WA,6112,Government,Primary,School Single Entity,Individual Reporting,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5014,Department of Education Western Australia,https://www.education.wa.edu.au/,K-6,Major Cities,1009.0,51.0,30.0,35.0,23.0,12.0,30.0,24.6,23.0,17.0,448.0,203.0,245.0,432.0,7.0,9.0,83.0,9.0,-32.14782,116.02639
2024,48273,49026.0,9026.0,Ashfield Primary School,Ashfield,WA,6054,Government,Primary,School Single Entity,Individual Reporting,https://www.ashfieldps.wa.edu.au/,Department of Education Western Australia,https://www.education.wa.edu.au/,K-6,Major Cities,921.0,15.0,48.0,25.0,19.0,8.0,12.0,9.1,12.0,6.8,135.0,70.0,65.0,125.0,30.0,45.0,52.0,3.0,-31.91480749,115.9406775
2024,48274,52376.0,12376.0,Attadale Primary School,Attadale,WA,6156,Government,Primary,School Single Entity,Individual Reporting,http://attadaleps.wa.edu.au/,Department of Education Western Australia,https://www.education.wa.edu.au/,K-6,Major Cities,1140.0,93.0,2.0,12.0,30.0,56.0,30.0,22.5,18.0,11.5,430.0,197.0,233.0,414.0,2.0,20.0,80.0,0.0,-32.02567,115.80171
2024,48275,52512.0,12512.0,Augusta Primary School,Augusta,WA,6290,Government,Primary,School Single Entity,Individual Reporting,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5017,Department of Education Western Australia,https://www.education.wa.edu.au/,K-6,Inner Regional,980.0,38.0,39.0,35.0,19.0,8.0,10.0,8.0,7.0,3.8,102.0,53.0,49.0,97.2,11.0,5.0,95.0,0.0,-34.31802,115.15829
2024,48276,52575.0,12575.0,Avonvale Primary School,Northam,WA,6401,Government,Primary,School Single Entity,Individual Reporting,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5018,Department of Education Western Australia,https://www.education.wa.edu.au/,K-6,Inner Regional,774.0,2.0,84.0,13.0,2.0,1.0,9.0,7.6,12.0,9.0,94.0,44.0,50.0,90.0,61.0,43.0,55.0,2.0,-31.64643221,116.6618559
2024,48277,52566.0,12566.0,Babakin Primary School,Babakin,WA,6428,Government,Primary,School Single Entity,Individual Reporting,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5020,Department of Education Western Australia,https://www.education.wa.edu.au/,K-6,Remote,990.0,42.0,37.0,11.0,49.0,3.0,2.0,1.2,6.0,2.8,5.0,3.0,2.0,5.0,0.0,0.0,100.0,0.0,-32.12413389,118.0210666
2024,48278,52646.0,12646.0,Badgingarra Primary School,Badgingarra,WA,6521,Government,Primary,School Single Entity,Individual Reporting,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5021,Department of Education Western Australia,https://www.education.wa.edu.au/,K-6,Outer Regional,994.0,44.0,22.0,46.0,24.0,9.0,6.0,3.6,7.0,2.9,29.0,16.0,13.0,25.8,7.0,9.0,9.0,81.0,-30.40263167,115.5508869
2024,48279,52697.0,12697.0,Bakers Hill Primary School,Bakers Hill,WA,6562,Government,Primary,School Single Entity,Individual Reporting,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5022,Department of Education Western Australia,https://www.education.wa.edu.au/,K-6,Inner Regional,974.0,35.0,42.0,36.0,16.0,5.0,14.0,10.0,11.0,7.5,147.0,70.0,77.0,140.2,8.0,3.0,60.0,37.0,-31.74774,116.46227
2024,48280,48906.0,8906.0,Balcatta Primary School,Balcatta,WA,6021,Government,Primary,School Single Entity,Individual Reporting,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5023,Department of Education Western Australia,https://www.education.wa.edu.au/,K-6,Major Cities,1062.0,73.0,13.0,23.0,34.0,29.0,21.0,17.2,17.0,11.6,287.0,139.0,148.0,270.6,5.0,74.0,26.0,0.0,-31.88133622,115.8276772
2024,48281,45233.0,5233.0,Baldivis Primary School,Baldivis,WA,6171,Government,Primary,School Single Entity,Individual Reporting,http://baldivisps.wa.edu.au,Department of Education Western Australia,https://www.education.wa.edu.au/,K-6,Major Cities,981.0,38.0,40.0,36.0,18.0,6.0,36.0,31.1,35.0,27.2,586.0,280.0,306.0,562.8,6.0,11.0,13.0,75.0,-32.30771,115.81762
2024,48282,46119.0,6119.0,Balga Primary School,Balga,WA,6061,Government,Primary,School Single Entity,Individual Reporting,http://balgaps.wa.edu.au/,Department of Education Western Australia,https://www.education.wa.edu.au/,K-6,Major Cities,952.0,25.0,52.0,26.0,17.0,5.0,15.0,13.2,18.0,12.9,201.0,97.0,104.0,191.4,4.0,74.0,26.0,0.0,-31.86112045,115.8445178
2024,48283,52457.0,12457.0,Balingup Primary School,Balingup,WA,6253,Government,Primary,School Single Entity,Individual Reporting,http://balingupprimaryschool.wa.edu.au/,Department of Education Western Australia,https://www.education.wa.edu.au/,K-6,Inner Regional,998.0,46.0,36.0,30.0,20.0,15.0,9.0,6.0,13.0,6.2,59.0,24.0,35.0,58.2,2.0,10.0,15.0,76.0,-33.78665019,115.98209
2024,48285,49031.0,9031.0,Bassendean Primary School,Bassendean,WA,6054,Government,Primary,School Single Entity,Individual Reporting,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5030,Department of Education Western Australia,https://www.education.wa.edu.au/,K-6,Major Cities,1081.0,79.0,13.0,21.0,29.0,37.0,27.0,20.3,14.0,9.8,370.0,165.0,205.0,346.8,5.0,17.0,82.0,1.0,-31.90757,115.95388
2024,48286,45472.0,5472.0,Bayswater Primary School,Bayswater,WA,6053,Government,Primary,School Single Entity,Individual Reporting,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5031,Department of Education Western Australia,https://www.education.wa.edu.au/,K-6,Major Cities,1103.0,85.0,9.0,16.0,30.0,45.0,34.0,25.4,20.0,12.8,440.0,212.0,228.0,417.6,3.0,28.0,69.0,3.0,-31.92065584,115.9114039
2024,48287,52652.0,12652.0,Beachlands Primary School,Geraldton,WA,6530,Government,Primary,School Single Entity,Individual Reporting,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5032,Department of Education Western Australia,https://www.education.wa.edu.au/,K-6,Outer Regional,827.0,3.0,70.0,20.0,7.0,4.0,15.0,11.7,24.0,17.5,142.0,59.0,83.0,135.6,56.0,60.0,39.0,2.0,-28.78709241,114.604905
2024,48288,52624.0,12624.0,Beacon Primary School,Beacon,WA,6472,Government,Primary,School Single Entity,Individual Reporting,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5033,Department of Education Western Australia,https://www.education.wa.edu.au/,K-6,Remote,950.0,24.0,42.0,36.0,19.0,3.0,5.0,3.2,6.0,2.0,28.0,18.0,10.0,27.6,0.0,12.0,24.0,64.0,-30.45117738,117.8683767
2024,48290,49867.0,9867.0,Belmay Primary School,Cloverdale,WA,6105,Government,Primary,School Single Entity,Individual Reporting,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5036,Department of Education Western Australia,https://www.education.wa.edu.au/,K-6,Major Cities,959.0,28.0,46.0,26.0,19.0,9.0,15.0,12.2,17.0,9.5,242.0,124.0,118.0,226.8,17.0,51.0,49.0,0.0,-31.94958,115.94662
2024,48291,49868.0,9868.0,Belmont Primary School,Belmont,WA,6104,Government,Primary,School Single Entity,Individual Reporting,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5038,Department of Education Western Australia,https://www.education.wa.edu.au/,K-6,Major Cities,1040.0,64.0,22.0,18.0,32.0,27.0,11.0,6.6,5.0,2.4,89.0,47.0,42.0,85.4,8.0,69.0,29.0,2.0,-31.94448319,115.9224459
2024,48292,52628.0,12628.0,Bencubbin Primary School,Bencubbin,WA,6477,Government,Primary,School Single Entity,Individual Reporting,https://www.bencubbinps.wa.edu.au/web/,Department of Education Western Australia,https://www.education.wa.edu.au/,K-6,Remote,944.0,22.0,44.0,34.0,20.0,2.0,4.0,3.7,2.0,1.6,35.0,18.0,17.0,33.8,6.0,0.0,97.0,3.0,-30.80817114,117.8572488
2024,48293,49859.0,9859.0,Bentley Primary School,Bentley,WA,6102,Government,Primary,School Single Entity,Individual Reporting,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5041,Department of Education Western Australia,https://www.education.wa.edu.au/,K-6,Major Cities,964.0,30.0,35.0,25.0,30.0,10.0,21.0,19.7,27.0,20.6,334.0,165.0,169.0,318.4,19.0,72.0,25.0,3.0,-32.01124,115.9116
2024,48294,52381.0,12381.0,Bicton Primary School,Bicton,WA,6157,Government,Primary,School Single Entity,Individual Reporting,https://bictonps.wa.edu.au,Department of Education Western Australia,https://www.education.wa.edu.au/,K-6,Major Cities,1114.0,88.0,6.0,16.0,33.0,45.0,35.0,29.2,25.0,16.4,555.0,257.0,298.0,523.8,1.0,16.0,60.0,25.0,-32.03250622,115.7868059
2024,48295,52633.0,12633.0,Bindoon Primary School,Bindoon,WA,6502,Government,Primary,School Single Entity,Individual Reporting,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5046,Department of Education Western Australia,https://www.education.wa.edu.au/,K-6,Inner Regional,975.0,36.0,40.0,36.0,16.0,7.0,12.0,9.9,15.0,7.5,169.0,74.0,95.0,159.4,8.0,4.0,7.0,89.0,-31.38055,116.0966
2024,48296,52664.0,12664.0,Binnu Primary School,Binnu,WA,6532,Government,Primary,School Single Entity,Individual Reporting,http://www.binnups.wa.edu.au,Department of Education Western Australia,https://www.education.wa.edu.au/,K-6,Remote,862.0,6.0,49.0,36.0,16.0,0.0,2.0,2.0,6.0,2.4,9.0,6.0,3.0,8.6,56.0,44.0,56.0,0.0,-28.04208,114.6752
2024,48297,52653.0,12653.0,Bluff Point Primary School,Bluff Point,WA,6530,Government,Primary,School Single Entity,Individual Reporting,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5049,Department of Education Western Australia,https://www.education.wa.edu.au/,K-6,Outer Regional,800.0,3.0,78.0,16.0,5.0,1.0,19.0,18.2,26.0,17.1,240.0,107.0,133.0,229.6,51.0,36.0,39.0,24.0,-28.73968,114.62272
2024,48298,52702.0,12702.0,Bolgart Primary School,Bolgart,WA,6568,Government,Primary,School Single Entity,Individual Reporting,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5052,Department of Education Western Australia,https://www.education.wa.edu.au/,K-6,Outer Regional,994.0,44.0,28.0,33.0,32.0,7.0,3.0,3.0,5.0,2.8,32.0,18.0,14.0,29.2,0.0,8.0,92.0,0.0,-31.273899,116.51033
2024,48299,52342.0,12342.0,Booragoon Primary School,Booragoon,WA,6154,Government,Primary,School Single Entity,Individual Reporting,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5053,Department of Education Western Australia,https://www.education.wa.edu.au/,K-6,Major Cities,1123.0,90.0,5.0,15.0,32.0,48.0,36.0,24.5,21.0,13.6,450.0,219.0,231.0,430.8,1.0,41.0,21.0,38.0,-32.03496,115.82592
2024,48300,52545.0,12545.0,Borden Primary School,Borden,WA,6338,Government,Primary,School Single Entity,Individual Reporting,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5054,Department of Education Western Australia,https://www.education.wa.edu.au/,K-6,Remote,1064.0,74.0,10.0,22.0,40.0,29.0,4.0,3.2,6.0,2.2,25.0,12.0,13.0,23.8,12.0,4.0,74.0,22.0,-34.07277778,118.2627778
2024,48301,52602.0,12602.0,Boulder Primary School,Boulder,WA,6432,Government,Primary,School Single Entity,Individual Reporting,http://boulderps.wa.edu.au,Department of Education Western Australia,https://www.education.wa.edu.au/,K-6,Outer Regional,879.0,7.0,71.0,19.0,8.0,2.0,19.0,18.6,16.0,13.0,258.0,130.0,128.0,243.6,20.0,13.0,5.0,82.0,-30.78037321,121.4884514
